date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
26-Apr-06,0,11.7,0,4.9,0,7.6,0,1.2,1015.4,10.13
27-Apr-06,0,13,0,2.1,0,-1.5,0,0,1024.9,10.385
28-Apr-06,0,12.4,0,5.4,0,1.6,0,0,1027.4,11.32
29-Apr-06,0,11.2,0,7.7,0,4.6,0,0,1020.3,11.135
30-Apr-06,0,11.5,0,6.9,0,5.1,0,7.2,1006.5,10.6
01-May-06,0,10.6,0,5.9,0,4.3,0,2.6,996.7,10.502
02-May-06,0,10.8,0,5.7,0,4.1,0,10.6,989.6,9.552
03-May-06,0,15.2,0,5.7,0,3.2,0,4.1,998.1,10.415
04-May-06,0,14.2,0,8.4,0,6.6,0,0.3,1002.7,11.153
05-May-06,0,15.7,0,4.8,0,1.7,0,0.5,1007,11.275
06-May-06,0,15.1,0,7.9,0,7.8,0,0.3,1008.3,11.39
07-May-06,0,17.1,0,5.8,0,4.1,0,0,1010.7,11.87
08-May-06,0,12.8,0,5.9,0,3.8,0,13.7,1009.4,11.47
09-May-06,0,17.5,0,7.1,0,5.8,0,0,1014.8,12.872
10-May-06,0,21.3,0,5.1,0,4.3,0,0,1016.9,14.205
11-May-06,0,22.8,0,4.6,0,3.8,0,7.1,1014.5,14.818
12-May-06,0,16.7,0,6.5,0,6.1,0,0,1011.6,15.185
13-May-06,0,15.6,0,3.9,0,2.2,0,0.1,1014,14.56
14-May-06,0,14,0,8.7,0,8.6,0,10.1,1011.2,13.87
15-May-06,0,16.1,0,10.7,0,9.4,0,5.2,1004.1,13.665
16-May-06,0,16.5,0,10.9,0,9.4,0,4.7,1005.3,13.9
17-May-06,0,14.9,0,11.2,0,9.1,0,15.4,995.9,13.42
18-May-06,0,14.3,0,9.7,0,6.9,0,3.4,987,13.137
19-May-06,0,13.3,0,9.1,0,8.7,0,8.8,989.2,13.045
20-May-06,0,12.2,0,2.6,0,8.7,0,4.2,989.7,13.35
21-May-06,0,9,0,1.1,0,0.9,0,14.2,990,10.31
22-May-06,0,10,0,2.2,0,4.8,0,0,994.7,10.475
23-May-06,0,11.6,0,1.6,0,-0.3,0,3.7,1002.6,10.345
24-May-06,0,12.4,0,2.6,0,3,0,0.3,1005.7,10.977
25-May-06,0,15.1,0,0.2,0,-0.7,0,2,1009.8,11.898
26-May-06,0,17.4,0,10.5,0,10.7,0,4.6,1008.8,13.983
27-May-06,0,16.2,0,9.9,0,9.7,0,1.1,1014.2,13.493
28-May-06,0,12.9,0,8,0,6.9,0,0.2,1018.2,12.855
29-May-06,0,13.3,0,6.3,0,4.9,0,0.6,1019.5,12.57
30-May-06,0,13,0,5.1,0,2.7,0,0.5,1024.4,12.443
31-May-06,0,16,0,1.7,0,1.9,0,0,1025.3,13.458
01-Jun-06,0,15.9,0,3.5,0,3.7,0,0,1027,14.753
02-Jun-06,0,20.1,0,4.4,0,4.7,0,0,1028.6,16.163
03-Jun-06,0,22.6,0,3.5,0,1.7,0,0,1027.1,16.785
04-Jun-06,0,19.7,0,8.6,0,7.8,0,0,1023.7,17.692
05-Jun-06,0,24.2,0,6.5,0,5.7,0,0,1021.4,18.455
06-Jun-06,0,23.7,0,6.8,0,4.9,0,0,1024.2,18.987
07-Jun-06,0,20,0,9.8,0,11,0,0,1024.5,19.195
08-Jun-06,0,24.9,0,6.7,0,5.5,0,0,1020.7,19.318
09-Jun-06,0,24.7,0,11.4,0,7.7,0,0,1013.7,19.525
10-Jun-06,0,21.9,0,15,0,12.9,0,1.4,1006.5,18.127
11-Jun-06,0,20,0,11.4,0,9.4,0,0,1008.5,17.38
12-Jun-06,0,17.2,0,11.7,0,10.3,0,0,1010.2,16.37
13-Jun-06,0,14.9,0,5.8,0,6.4,0,0,1018.2,16.05
14-Jun-06,0,16,0,4.7,0,2,0,0.2,1021.1,15.815
15-Jun-06,0,18.1,0,8.7,0,5.9,0,0,1018.2,16.81
16-Jun-06,0,16.7,0,11.6,0,10.8,0,3.6,1015.8,16.427
17-Jun-06,0,17.9,0,11.7,0,11.2,0,3,1011.8,16.163
18-Jun-06,0,17,0,12.1,0,12.8,0,12,1002.3,15.87
19-Jun-06,0,15.4,0,11.6,0,11.1,0,0,1002.6,15.955
20-Jun-06,0,15.2,0,10.5,0,9.1,0,5,1000.4,14.702
21-Jun-06,0,14,0,9.6,0,8.1,0,1.2,1002.5,13.645
22-Jun-06,0,13.8,0,9.6,0,7.1,0,0,1009,13.615
23-Jun-06,0,16.5,0,9.1,0,9.1,0,0,1012.5,15.617
24-Jun-06,0,17.3,0,8.1,0,7.8,0,0.1,1010.8,16.243
25-Jun-06,0,18.3,0,8.1,0,5.1,0,0,1014,16.462
26-Jun-06,0,18.2,0,6.7,0,3.5,0,0,1016.2,16.465
27-Jun-06,0,19.5,0,7.5,0,5.1,0,0,1015.7,16.51
28-Jun-06,0,17.9,0,9.4,0,6.1,0,0.2,1012.7,16.737
29-Jun-06,0,19.2,0,9.4,0,11.5,0,10,1011.9,16.618
30-Jun-06,0,20.5,0,6.4,0,4,0,0,1015.5,16.54
01-Jul-06,0,21.3,0,12,0,8.6,0,0,1015.3,16.837
02-Jul-06,0,20,0,12.6,0,11.8,0,0,1017,18.925
03-Jul-06,0,21.1,0,10.3,0,7.3,0,0,1017.7,19.495
04-Jul-06,0,18.7,0,10.9,0,8.1,0,0,1013.9,18.588
05-Jul-06,0,22,0,13.3,0,13.2,0,0,1010.5,20.025
06-Jul-06,0,20,0,13.1,0,14.2,0,0.4,1008.7,19.11
07-Jul-06,0,18.2,0,10.5,0,10,0,2,1010,18.097
08-Jul-06,0,15.4,0,9.2,0,6.5,0,8.2,1000.3,15.873
09-Jul-06,0,16.1,0,11.4,0,11.5,0,1.2,1000.9,16.347
10-Jul-06,0,18.3,0,10.9,0,8.7,0,6.6,1011.2,16.042
11-Jul-06,0,19,0,8.5,0,5.9,0,0.1,1016.2,15.95
12-Jul-06,0,16.2,0,8.7,0,12.9,0,0.6,1019.8,16.525
13-Jul-06,0,17.7,0,5.3,0,2.3,0,0,1025.8,17.142
14-Jul-06,0,22.5,0,4.2,0,2,0,0,1028.1,18.63
15-Jul-06,0,25.1,0,7,0,5.4,0,0,1026.6,20.323
16-Jul-06,0,23.3,0,7.2,0,4.9,0,0,1023.8,20.138
17-Jul-06,0,26.1,0,9.6,0,7.6,0,0,1021.5,21.112
18-Jul-06,0,29.1,0,11.1,0,8.7,0,0,1016.2,22.532
19-Jul-06,0,29.6,0,12.6,0,9.4,0,0,1010,22.1
20-Jul-06,0,24.5,0,14.5,0,12.1,0,0,1010.8,21.247
21-Jul-06,0,23.9,0,11.2,0,7.6,0,0,1012.3,20.935
22-Jul-06,0,21.2,0,12.7,0,9.5,0,4.5,1008.8,19.522
23-Jul-06,0,20.1,0,13.4,0,11.3,0,1.4,1011.8,18.435
24-Jul-06,0,21.5,0,14.9,0,13.7,0,2.7,1013.7,18.693
25-Jul-06,0,23.8,0,13.6,0,11.3,0,7.6,1011.7,18.903
26-Jul-06,0,23.2,0,15.3,0,13.4,0,0,1011.2,19.81
27-Jul-06,0,21.3,0,14.8,0,12.6,0,1.8,1010.8,19.397
28-Jul-06,0,20,0,14.4,0,14,0,3.4,1005.6,19.415
29-Jul-06,0,20.8,0,13,0,15,0,5.2,995.8,18.605
30-Jul-06,0,19.6,0,12.3,0,10.1,0,1.4,997.6,17.525
31-Jul-06,0,17.9,0,12.4,0,10.6,0,6.4,996.6,16.932
01-Aug-06,0,17,0,12.9,0,10,0,1.7,1003.7,16.72
02-Aug-06,0,17.1,0,13.5,0,11.7,0,0.4,1011.8,16.725
03-Aug-06,0,16.4,0,13.1,0,11.6,0,0,1015.9,16.85
04-Aug-06,0,21.3,0,13.1,0,12.7,0,1.8,1015.8,17.528
05-Aug-06,0,23.9,0,16.9,0,15,0,0,1016.7,18.895
06-Aug-06,0,18,0,13.5,0,15.8,0,2.5,1018.8,19.005
07-Aug-06,0,16.6,0,8.9,0,12.2,0,0,1023.3,17.635
08-Aug-06,0,16.5,0,4.8,0,3.1,0,6,1019.9,15.582
09-Aug-06,0,16.6,0,12.8,0,10.8,0,0.8,1018.3,15.745
10-Aug-06,0,14.5,0,13.2,0,12.8,0,11.8,1016.4,15.24
11-Aug-06,0,16,0,12.8,0,11.2,0,0.2,1016.7,15.28
12-Aug-06,0,15.2,0,11.5,0,10.5,0,0.6,1019,15.243
13-Aug-06,0,16.4,0,11.7,0,8.8,0,0,1016.4,15.193
14-Aug-06,0,15.1,0,10.8,0,9.9,0,0,1012.1,15.36
15-Aug-06,0,16.6,0,10.1,0,10.9,0,9.8,1002.8,15.403
16-Aug-06,0,19,0,10.5,0,7.7,0,0,998.5,16.433
17-Aug-06,0,16.4,0,9.9,0,11.7,0,0,998.2,16.837
18-Aug-06,0,19.3,0,9.8,0,7.4,0,1,999.6,16.517
19-Aug-06,0,16.4,0,14.1,0,13.8,0,4.5,1003.7,16.54
20-Aug-06,0,19.7,0,12.4,0,12.5,0,1.4,1010.1,16.935
21-Aug-06,0,17,0,10.4,0,10.1,0,2.4,1014.3,16.91
22-Aug-06,0,18,0,9.8,0,8.2,0,1.2,1011.5,16.228
23-Aug-06,0,16.8,0,7.8,0,12.1,0,0.6,1007.7,16.87
24-Aug-06,0,18.8,0,3.5,0,2.3,0,0,1006.7,16.312
25-Aug-06,0,16.9,0,12.4,0,11.4,0,4.6,1002.9,16.085
26-Aug-06,0,17.8,0,12.4,0,12.6,0,1.8,1006.6,16.065
27-Aug-06,0,18.6,0,10.9,0,8.6,0,3,1008,15.84
28-Aug-06,0,16.8,0,10.5,0,8.7,0,9.8,1006.8,15.35
29-Aug-06,0,15.9,0,10.2,0,7.6,0,6,1009.2,15.358
30-Aug-06,0,17.2,0,9.9,0,8.2,0,9.8,1010,14.565
31-Aug-06,0,20.4,0,14.4,0,11.7,0,2.6,1005.3,16.733
01-Sept-06,0,18.3,0,10.9,0,12.4,0,0.5,1001.8,16.985
02-Sept-06,0,17.9,0,11.5,0,8.1,0,11.5,995.2,16.83
03-Sept-06,0,18.6,0,11.6,0,11.5,0,1.4,1002.3,16.715
04-Sept-06,0,18.7,0,12.3,0,11.2,0,6.4,1014.8,16.52
05-Sept-06,0,19.5,0,14.6,0,13.6,0,4.5,1010.4,16.968
06-Sept-06,0,16.5,0,12.1,0,10.4,0,0.5,1013.8,16.775
07-Sept-06,0,17.6,0,7,0,8.6,0,0,1022.1,16.19
08-Sept-06,0,19.4,0,2.1,0,1.1,0,0,1023,15.003
09-Sept-06,0,20,0,8.6,0,5.8,0,0,1016.3,14.79
10-Sept-06,0,20.1,0,14,0,11.7,0,0.4,1010.8,15.81
11-Sept-06,0,19.8,0,16.1,0,15.1,0,0.8,1007.7,16.683
12-Sept-06,0,21,0,14.4,0,14.4,0,0.5,1002.2,17.34
13-Sept-06,0,18.3,0,9.9,0,12,0,1.4,994.9,16.465
14-Sept-06,0,16.9,0,4.5,0,4.9,0,0,1002.4,15.515
15-Sept-06,0,18,0,1.2,0,0.6,0,0,1009,14.285
16-Sept-06,0,20,0,7.7,0,5.6,0,1.1,1006,14.702
17-Sept-06,0,18.9,0,10.6,0,11.8,0,0,1004.5,16.09
18-Sept-06,0,16.8,0,10.7,0,8.8,0,7.5,999.5,14.695
19-Sept-06,0,16,0,8.5,0,6.8,0,0.7,997.9,13.985
20-Sept-06,0,17.1,0,11.5,0,11.9,0,19,989.3,14.845
21-Sept-06,0,17.9,0,10.6,0,10.6,0,20.2,980.9,14.382
22-Sept-06,0,19,0,10.8,0,9.5,0,0.3,989.5,14.41
23-Sept-06,0,17.2,0,12.3,0,11.1,0,14.4,997.9,14.48
24-Sept-06,0,19.1,0,10.9,0,12.3,0,2.8,998.7,15.078
25-Sept-06,0,17.4,0,6.4,0,8.4,0,1.1,1005.2,14.685
26-Sept-06,0,15.9,0,6.2,0,5.9,0,5.2,1008.2,13.965
27-Sept-06,0,18.2,0,12.8,0,12.5,0,7.6,995,14.788
28-Sept-06,0,15.5,0,9.9,0,9.8,0,0.3,995.6,14.495
29-Sept-06,0,16.8,0,7.2,0,8.4,0,0.5,993.7,14.155
30-Sept-06,0,16.8,0,9.1,0,6.4,0,4.8,991.8,13.568
01-Oct-06,0,17.1,0,9.4,0,9.6,0,0.7,992.3,14.372
02-Oct-06,0,15,0,8.7,0,7.9,0,3.4,997.6,14.245
03-Oct-06,0,13.9,0,5.8,0,8,0,0.4,1002.6,13.743
04-Oct-06,0,15.4,0,4.4,0,3.8,0,0.1,1006,12.835
05-Oct-06,0,17,0,8.6,0,6.3,0,13.5,998.5,12.95
06-Oct-06,0,14.2,0,9.1,0,10,0,10.4,994.2,13.235
07-Oct-06,0,15.2,0,7.2,0,5.9,0,0,1005.2,12.56
08-Oct-06,0,14.8,0,11.3,0,10.1,0,1,1000.1,12.773
09-Oct-06,0,15.6,0,4.6,0,3.7,0,0,1004.5,12.298
10-Oct-06,0,15.3,0,1.8,0,1.3,0,2,1004.1,11.29
11-Oct-06,0,16,0,9.8,0,8,0,15,997.7,13.102
12-Oct-06,0,16.4,0,8.9,0,5.5,0,0.1,1008.4,12.16
13-Oct-06,0,18.4,0,11.2,0,9,0,0,1019.1,12.717
14-Oct-06,0,15.4,0,9,0,9.1,0,0,1020.7,12.158
15-Oct-06,0,17.6,0,5.4,0,5.9,0,0,1020.5,12.488
16-Oct-06,0,13.9,0,6.5,0,1.7,0,0,1012.1,10.94
17-Oct-06,0,14.4,0,9.3,0,6.5,0,6,1000.3,11.92
18-Oct-06,0,16.2,0,10.4,0,6.1,0,0,992.9,12.36
19-Oct-06,0,13.8,0,11,0,7.6,0,0.6,982.8,12.23
20-Oct-06,0,13.7,0,10.8,0,10.3,0,0,982,12.635
21-Oct-06,0,15.6,0,4.1,0,10.2,0,0,981.1,12.545
22-Oct-06,0,13.2,0,3.6,0,0.9,0,6.2,982.1,10.42
23-Oct-06,0,14.2,0,2.7,0,3.4,0,0.4,985.8,11.035
24-Oct-06,0,14.6,0,2.3,0,0.8,0,0.1,991.8,10.142
25-Oct-06,0,10.7,0,5.3,0,4.2,0,24.7,988.5,10.012
26-Oct-06,0,12.5,0,8.4,0,7.4,0,4.3,993.5,10.69
27-Oct-06,0,13.1,0,8,0,6.4,0,7.7,1008.3,10.39
28-Oct-06,0,15.8,0,10.3,0,9.2,0,4,1013.2,12.148
29-Oct-06,0,14,0,5.9,0,4.3,0,1.7,1016.4,10.597
30-Oct-06,0,15.3,0,9.7,0,8.2,0,4.8,1007.1,12.14
31-Oct-06,0,12,0,5.3,0,8,0,1.2,1012.3,10.503
01-Nov-06,0,11.8,0,-1.5,0,-2.7,0,0,1029.1,8.142
02-Nov-06,0,10.1,0,-3.2,0,-5.2,0,0,1032.4,5.974
03-Nov-06,0,9.4,0,-4.1,0,-6.4,0,0,1030.2,5.039
04-Nov-06,0,13.6,0,2.9,0,-1.8,0,0,1029.9,7.227
05-Nov-06,0,12.4,0,5.2,0,2,0,0.1,1026.8,7.893
06-Nov-06,0,8.9,0,1,0,-2,0,0.2,1019.8,7.227
07-Nov-06,0,12.7,0,7.9,0,3,0,3.6,1012.5,8.9
08-Nov-06,0,12.2,0,7.4,0,6,0,5.1,1016.1,9.11
09-Nov-06,0,11.4,0,2.7,0,0.2,0,0,1026.9,7.37
10-Nov-06,0,13.6,0,5,0,0.9,0,5.5,1017.6,8.044
11-Nov-06,0,12,0,5.1,0,2.3,0,3.7,1015.5,7.82
12-Nov-06,0,13.6,0,8.5,0,6.5,0,4,1010.1,8.827
13-Nov-06,0,13.1,0,8,0,7.9,0,0.5,999.8,9.19
14-Nov-06,0,8.9,0,0.6,0,0,0,1.5,996.5,7.709
15-Nov-06,0,6.9,0,0.7,0,-2.3,0,9.8,988.7,6.098
16-Nov-06,4, ,4, , , ,8, , ,6.08
17-Nov-06,0,4.9,0,1.5,4, ,0,1,984.9,5.289
18-Nov-06,0,7.1,0,-0.1,0,0,0,8.8,996.2,4.749
19-Nov-06,0,12.1,0,-1.6,0,-5.4,0,11.8,994.6,4.432
20-Nov-06,0,8.8,0,4.1,0,2.8,0,2.8,990.6,5.434
21-Nov-06,0,8.8,0,3.3,0,1.6,0,6.5,992.7,4.896
22-Nov-06,0,10,0,3,0,-0.1,0,7.8,978.7,5.884
23-Nov-06,0,9.6,0,3.9,0,5,0,7.1,967,6.92
24-Nov-06,0,9.3,0,1.1,0,-2.1,0,4.8,973.6,5.165
25-Nov-06,0,9.6,0,3.1,0,-0.5,0,2.2,980.2,5.566
26-Nov-06,0,11.1,0,1.8,0,-0.7,0,5.9,989.2,5.422
27-Nov-06,0,11,0,7.7,0,-0.2,0,4.8,986.6,7.156
28-Nov-06,0,9,0,2.7,0,3.7,0,1.8,997.3,5.892
29-Nov-06,0,12.4,0,7.2,0,-1.1,0,0.5,1008.2,7.088
30-Nov-06,0,12.3,0,8.3,0,7.5,0,17.3,1001.3,8.602
01-Dec-06,0,10.4,0,1.3,0,-2.8,0,5.2,996.9,6.594
02-Dec-06,0,11.9,0,5.7,0,2.3,0,10.8,979.8,6.18
03-Dec-06,0,11.7,0,5,0,3.8,0,13,970.1,6.887
04-Dec-06,0,12.3,0,5.6,0,2.9,0,7.2,978.7,6.222
05-Dec-06,0,7.9,0,3.7,0,-0.4,0,5.9,977.5,5.865
06-Dec-06,0,8.5,0,4.5,0,1,0,9.5,983.8,5.874
07-Dec-06,0,9,0,5.8,0,4,0,11,970.3,6.09
08-Dec-06,0,7.7,0,5.1,0,2.4,0,11.9,988.2,5.295
09-Dec-06,0,7.2,0,2.6,0,0.8,0,6.1,1007.7,4.388
10-Dec-06,0,12.6,0,6.6,0,0.3,0,14.7,1002.3,7.028
11-Dec-06,0,9.5,0,3.7,0,2.5,0,1.6,999.7,5.849
12-Dec-06,0,10.1,0,4.9,0,1.3,0,7.7,1001.9,5.554
13-Dec-06,0,12.7,0,7.1,0,2.3,0,14.6,1001.8,7.719
14-Dec-06,0,12.8,0,5.6,0,7.2,0,9.9,1004.1,8.073
15-Dec-06,0,6.4,0,1.8,0,2.6,0,0.2,1011.4,5.724
16-Dec-06,0,7.8,0,1.2,0,-1.4,0,0.5,1016.3,3.838
17-Dec-06,0,7.1,0,0.9,0,-1.2,0,1.8,1018.8,3.929
18-Dec-06,0,5.4,0,-1.3,0,-3.1,0,0.1,1024.4,3.514
19-Dec-06,0,3.6,0,-0.1,0,-2.7,0,0.1,1033.1,3.572
20-Dec-06,0,2.3,0,-0.6,0,-0.4,0,0,1034.7,3.332
21-Dec-06,0,8.6,0,0.9,0,-1.6,0,0,1034.7,3.914
22-Dec-06,0,8.3,0,4.5,0,2.7,0,0,1037.1,5.765
23-Dec-06,0,5.8,0,3,0,0.6,0,0,1036.3,4.747
24-Dec-06,0,4.7,0,2.4,0,2.7,0,0,1032.9,4.372
25-Dec-06,0,6.2,0,2.2,0,-1.7,0,0,1029.6,4.375
26-Dec-06,0,7.4,0,5.7,0,4.2,0,0,1024.7,5.154
27-Dec-06,0,8.7,0,4.7,0,5.4,0,1,1018.5,5.85
28-Dec-06,0,10.9,0,6.3,0,2.7,0,1.2,1006.3,6.788
29-Dec-06,0,12,0,6.3,0,8,0,10.8,984.7,8.142
30-Dec-06,0,8.3,0,2.9,0,-0.1,0,6,992.2,6.092
31-Dec-06,0,10.9,0,3.3,0,1.3,0,8.3,992.8,5.454
01-Jan-07,0,6.5,0,3.4,0,0.4,0,4.2,1005.6,4.707
02-Jan-07,0,9.9,0,5.7,0,2.6,0,1.9,1017.1,5.248
03-Jan-07,0,12.2,0,8.4,0,5.5,0,8.2,1003.8,7.613
04-Jan-07,0,9.9,0,7.9,0,6.8,0,1.5,1004.6,7.174
05-Jan-07,0,10.6,0,5.1,0,4,0,4.4,1005.2,6.948
06-Jan-07,0,9.4,0,2.6,0,-0.2,0,11.9,1000.9,5.782
07-Jan-07,0,8.8,0,4.7,0,-0.2,0,17,990.1,6.418
08-Jan-07,0,12.3,0,1.6,0,-1.1,0,20.5,983.9,5.832
09-Jan-07,0,11.6,0,4,0,4.8,0,1.4,985.7,7.209
10-Jan-07,0,10.9,0,3.6,0,0.2,0,11.5,998.6,5.276
11-Jan-07,0,11.9,0,6.4,0,1.8,0,2.4,998.7,6.226
12-Jan-07,0,13.3,0,6.8,0,4.6,0,1.7,1005.6,7.271
13-Jan-07,0,11.1,0,3,0,3.7,0,9.2,1002.1,6.995
14-Jan-07,0,9.9,0,2.9,0,-0.1,0,1,1012.8,5.596
15-Jan-07,0,10.9,0,3.4,0,6.6,0,3,1004.5,6.972
16-Jan-07,0,6.7,0,-2,0,-5.5,0,0.3,999.7,4.484
17-Jan-07,0,6.8,0,0.1,0,-4.7,0,9.7,987.6,3.878
18-Jan-07,0,10.1,0,1.8,0,-0.2,0,14.5,980.5,4.665
19-Jan-07,0,12.5,0,6.4,0,4.8,0,3,997.2,5.346
20-Jan-07,0,7.3,0,2.1,0,1.7,0,8.9,995.8,4.55
21-Jan-07,0,6.5,0,2,0,0.3,0,6.4,1006,3.672
22-Jan-07,0,6,0,0.8,0,-1.9,0,0,1022.2,2.367
23-Jan-07,0,6.8,0,-2.2,0,-5.2,0,4.8,1023.1,2.188
24-Jan-07,0,7,0,-0.6,0,-1.5,0,0.5,1020.1,3.266
25-Jan-07,0,6.2,0,-4.5,0,-8.2,0,0.7,1027.1,1.885
26-Jan-07,0,8.6,0,5.5,0,-7,0,0.2,1027.1,4.041
27-Jan-07,0,7.2,0,5.6,0,4,0,0.7,1031.4,5.112
28-Jan-07,0,9.1,0,5.9,0,4.2,0,0.6,1028.8,5.635
29-Jan-07,0,7.9,0,5,0,4.1,0,0.4,1026.2,6.011
30-Jan-07,0,9.6,0,4.6,0,3.8,0,0.3,1020.4,6.043
31-Jan-07,0,12.2,0,8.9,0,4.6,0,0,1018.8,7.483
01-Feb-07,0,11.8,0,7.5,0,6.5,0,0,1023.9,7.992
02-Feb-07,0,10.3,0,-2.4,0,-1.8,0,0.1,1030.8,6.463
03-Feb-07,0,6.3,0,-4.9,0,-8.1,0,0,1034.8,3.565
04-Feb-07,0,3.2,0,-2.8,0,-6.4,0,0,1028.2,3.062
05-Feb-07,0,7,0,-4.2,0,-4.4,0,0.1,1018,3.174
06-Feb-07,0,4.8,0,-7.1,0,-10.4,0,0,1006.7,2.229
07-Feb-07,0,2.9,0,-8.2,0,-11,0,0,991.1,1.064
08-Feb-07,0,3.7,0,0.4,0,-9.2,0,8,982.7,1.594
09-Feb-07,0,6.9,0,0,0,-2.4,0,0,991.3,2.673
10-Feb-07,0,6,0,3.2,0,-2.2,0,3.8,982.9,3.312
11-Feb-07,0,9.7,0,1.2,0,-1.4,0,2.2,977.7,4.151
12-Feb-07,0,9.8,0,1.9,0,-0.9,0,3.9,985.3,5.065
13-Feb-07,0,7.8,0,-0.5,0,-3.1,0,2.4,993.1,4.303
14-Feb-07,0,8.5,0,-2.4,0,-6.6,0,0.2,996.3,3.32
15-Feb-07,0,11.1,0,6.5,0,-2.3,0,7.8,990,5.665
16-Feb-07,0,10.9,0,1.6,0,4.8,0,0.2,998.9,5.798
17-Feb-07,0,9.2,0,-2.5,0,-5,0,0,1010.9,4.648
18-Feb-07,0,6.5,0,-4.2,0,-7.4,0,1.5,1008.8,3.239
19-Feb-07,0,10.8,0,6.1,0,-3.1,0,8.5,991.9,6.072
20-Feb-07,0,10.9,0,3.9,0,3.3,0,0,991.7,6.464
21-Feb-07,0,9.5,0,2.2,0,-0.9,0,5,991.2,5.827
22-Feb-07,0,12.2,0,6.2,0,2.7,0,0.6,985.1,7.105
23-Feb-07,0,10.5,0,4.6,0,5.5,0,4.9,981.7,7.071
24-Feb-07,0,10.4,0,4.7,0,1.2,0,4.4,985.6,7.058
25-Feb-07,0,10,0,6.2,0,3.6,0,1.3,998.2,7.515
26-Feb-07,0,9.8,0,4.8,0,2.1,0,4.5,1008.1,7.299
27-Feb-07,0,12.4,0,8.4,0,6.7,0,6.1,991.3,8.72
28-Feb-07,0,9.9,0,3.6,0,5.4,0,4.4,977.7,7.266
01-Mar-07,0,9.7,0,-0.4,0,1.3,0,4,991.4,6.482
02-Mar-07,0,11.5,0,-1.8,0,-5.8,0,3.2,993.6,5.615
03-Mar-07,0,9.9,0,0.1,0,-3,0,1.3,997.8,5.654
04-Mar-07,0,10.7,0,2,0,-4,0,6.9,990,5.424
05-Mar-07,0,10.3,0,2.8,0,0.7,0,16.7,979.4,5.476
06-Mar-07,0,10.9,0,3.3,0,0.5,0,1.5,980.6,6.572
07-Mar-07,0,9.8,0,0.1,0,-3.3,0,7.4,999.4,5.405
08-Mar-07,0,11,0,-0.3,0,-3.6,0,3,1009.5,4.84
09-Mar-07,0,10.3,0,1.5,0,-1.3,0,0.8,1019.5,5.385
10-Mar-07,0,12.2,0,7.4,0,3.7,0,0.1,1020.7,7.122
11-Mar-07,0,9.6,0,4.1,0,7,0,10.8,1013.5,7.572
12-Mar-07,0,10.4,0,2.8,0,0.1,0,0.5,1014.8,6.972
13-Mar-07,0,11.6,0,4.2,0,0.8,0,1.5,1023.6,7.42
14-Mar-07,0,11.5,0,6.1,0,3.4,0,0,1025.1,7.965
15-Mar-07,0,9.9,0,0.9,0,6.9,0,3.8,1021.2,8.43
16-Mar-07,0,10.6,0,1.4,0,-2.9,0,0.6,1021.6,6.825
17-Mar-07,0,11.8,0,5,0,6.2,0,2.3,1010.8,8.148
18-Mar-07,0,6.1,0,1,0,-0.1,0,7.2,998.5,5.923
19-Mar-07,0,7.4,0,1.9,0,-0.1,0,4.5,1007.5,4.893
20-Mar-07,0,6.3,0,0.7,0,-1.2,0,1.6,1020.6,5.31
21-Mar-07,0,9.4,0,-0.9,0,-3.6,0,6.3,1017.2,5.12
22-Mar-07,0,12.5,0,2.6,0,4.3,0,0.5,1016,8.163
23-Mar-07,0,11.2,0,1.1,0,-2.6,0,0,1017.6,7.821
24-Mar-07,0,12.4,0,0.4,0,-2.6,0,0,1019.4,8.015
25-Mar-07,0,11.1,0,-2.5,0,-5.8,0,0,1020,6.508
26-Mar-07,0,12.4,0,-0.7,0,-3.3,0,0,1016.9,6.823
27-Mar-07,0,13.1,0,-2.3,0,-5.5,0,0,1013.8,7.487
28-Mar-07,0,9.6,0,2.4,0,1,0,0.6,1015.1,8.162
29-Mar-07,0,9.1,0,2.9,0,-1.4,0,4.5,1013.6,7.756
30-Mar-07,0,12,0,5.6,0,3.8,0,0,1018.3,8.057
31-Mar-07,0,15.4,0,1.6,0,-1.7,0,0,1027,8.635
01-Apr-07,0,14.2,0,-0.9,0,-3.6,0,0,1031.2,8.674
02-Apr-07,0,15.2,0,2.2,0,-2.3,0,0,1030.4,8.673
03-Apr-07,0,13.9,0,1,0,-1.7,0,0,1027.2,8.712
04-Apr-07,0,13.1,0,-2.1,0,-4.7,0,0,1025.1,8.997
05-Apr-07,0,12.2,0,2.5,0,-0.9,0,0.1,1022.2,10.02
06-Apr-07,0,14.8,0,-1.5,0,-3,0,0,1023,9.821
07-Apr-07,0,16.8,0,-0.8,0,-3.1,0,0,1023.8,10.18
08-Apr-07,0,13.1,0,-0.1,0,-2.5,0,0,1021,9.375
09-Apr-07,0,12.9,0,7.5,0,1.4,0,0.1,1017.4,9.835
10-Apr-07,0,13.4,0,9,0,7.4,0,0.7,1018.2,10.738
11-Apr-07,0,15.2,0,5.7,0,5.6,0,0,1018.7,11.15
12-Apr-07,0,15.8,0,1,0,-1.4,0,0,1018,11.16
13-Apr-07,0,17.9,0,-0.1,0,-1.7,0,0,1016.2,10.72
14-Apr-07,0,19.6,0,4.2,0,0.9,0,0,1017.4,12.015
15-Apr-07,0,15.7,0,5.2,0,9.6,0,0.1,1020.8,12.525
