date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
02-Dec-76,0,3.4,1,-1.2,1,-2.7,3,0,966.2,10.9,0,16,0,240,0,21,2.8,0,2.1,0.3,0.3, , , 
03-Dec-76,0,1.9,1,-1.2,1,-4.7,2,0,970,3.7,0,10,0,210,0,14,0,0,2.4,0.2,0.2, , , 
04-Dec-76,0,1.5,1,-1,1,-4.1,3,0,977.5,8.3,0,14,0,220,0,18,0.1,0,2.3,0.2,0.3, , , 
05-Dec-76,0,7.9,1,-1.6,1,-4.1,0,4.3,970.3,13,0,29,0,170,0,42,3.1,0,2.075,0.2,0.2, , , 
06-Dec-76,0,6.9,0,0.9,1,-3,0,8,956.8,20.2,0,29,0,230,0,42,2.2,0,3.125,0.2,0.3, , , 
07-Dec-76,0,7.1,0,2.8,0,0.1,0,1.9,964.4,19.4,0,27,0,220,0,37,4.4,0,2.9,0.8,1, , , 
08-Dec-76,0,6.9,0,0.9,0,0.9,3,0,984.8,12.2,0,18,0,220,0,25,4.2,0,2.825,0.3,0.4, , , 
09-Dec-76,0,4.7,1,-2.4,1,-2.4,3,0,1003.5,6.5,0,15,0,230,0,19,4.6,0,1.425,0.2,0.2, , , 
10-Dec-76,0,2,1,-3.5,1,-8.3,2,0,1010.8,6.8,0,13,0,240,0,17,0,0,0.9,0.2,0.3, , , 
11-Dec-76,0,7.1,0,0,1,-6.3,2,0,1015.4,6.2,0,12,0,220,0,15,0.6,0,1.35,0.4,0.5, , , 
12-Dec-76,0,7.9,0,0.9,1,-2.5,2,0,1016.5,1,0,5,0,170,0,9,0.2,0,2.35,0.2,0.3, , , 
13-Dec-76,0,8.8,0,2.4,1,-1.8,0,0,1012.6,3.2,0,15,0,180,0,20,0,0,2.8,0.4,0.6, , , 
14-Dec-76,0,7.7,0,5.3,0,4.2,0,6.3,1012.7,3.8,0,11,0,140,0,16,0,0,4.25,0.5,0.6, , , 
15-Dec-76,0,7.9,0,5,0,3.2,2,0,1010.2,2.7,0,10,0,130,0,16,0,0,4.55,0.4,0.6, , , 
16-Dec-76,0,5.5,0,3.2,0,2.6,0,2.6,1001.3,2.1,0,12,0,150,0,17,0,0,4.15,0.5,0.6, , , 
17-Dec-76,0,5.1,1,-1.2,1,-4.7,3,0,996.3,3.4,0,12,0,60,0,17,1.9,0,3.1,0.2,0.3, , , 
18-Dec-76,0,5.4,0,2.8,1,-4.2,0,0,998.1,8.7,0,13,0,70,0,20,0.3,0,3.3,0.6,0.7, , , 
19-Dec-76,0,5.7,0,3.7,0,0.3,0,7.7,1001.2,4.3,0,11,0,90,0,16,0,0,4.05,0.4,0.6, , , 
20-Dec-76,0,4,0,2,0,2.4,0,1.5,1002.3,5.2,0,11,0,260,0,16,0,0,3.875,0.2,0.3, , , 
21-Dec-76,0,6,0,0.6,0,0.2,0,1.2,998.7,5.6,0,17,0,120,0,26,0.7,0,3.125,0.3,0.4, , , 
22-Dec-76,0,9,0,2.8,1,-2.6,0,2.8,999.5,9.2,0,19,0,140,0,29,1,0,3.725,0.3,0.3, , , 
23-Dec-76,0,9.1,0,3.3,1,-0.8,0,0.5,1006.2,7.5,0,17,0,120,0,25,0,0,4.725,0.4,0.5, , , 
24-Dec-76,0,7.5,0,4.1,0,0.8,0,0,1012.9,6.4,0,12,0,70,0,19,0,0,5.025,0.2,0.3, , , 
25-Dec-76,0,6.2,1,-2.1,0,0.5,0,0.8,1017.8,3.2,0,12,0,80,0,21,0.8,0,3.825,0.2,0.3, , , 
26-Dec-76,0,3.1,1,-1.9,1,-6.5,3,0,1018.2,4.9,0,13,0,230,0,18,0.7,0,2.15,0.2,0.3, , , 
27-Dec-76,0,4,0,0.7,1,-0.9,0,1.2,1007.5,11.9,0,17,0,220,0,27,0.5,0,2.5,0.4,0.5, , , 
28-Dec-76,0,1.9,1,-5,1,-8.7,3,0,1002,8.5,0,14,0,190,0,19,5.2,0,1.25,0.1,0.1, , , 
29-Dec-76,0,5.5,1,-0.4,1,-7.6,0,0.3,989.4,21.8,0,32,0,180,0,48,0,0,0.825,0.8,1.2, , , 
30-Dec-76,0,5.3,0,2,0,1.4,0,7.9,975.2,17.4,0,35,0,180,0,49,3.5,0,2.25,0.4,0.4, , , 
31-Dec-76,0,3.7,1,-0.1,1,-2.9,0,3.3,977.6,7.7,0,21,0,210,0,29,0,0,1.675,0.2,0.2, , , 
01-Jan-77,0,4,1,-4,1,-2.3,0,0.2,990,8.3,0,15,0,20,0,23,0.5,0,1.4,0.2,0.3, , , 
02-Jan-77,0,1.4,1,-4.8,1,-8.3,0,0.7,1011.2,7.3,0,12,0,240,0,15,0.1,0,0.425,0.2,0.3, , , 
03-Jan-77,0,6.3,1,-3,1,-7.9,3,0,1020.9,11.5,0,25,0,200,0,33,1,1,0.25,0.5,0.7, , , 
04-Jan-77,0,10.6,0,6,1,-3.8,0,3.7,1015.9,24.4,0,31,0,200,0,44,0,0,3.975,0.9,1.3, , , 
05-Jan-77,0,10.5,1,-0.5,0,8.3,0,0.1,1017.7,12.9,0,24,0,210,0,36,0,0,6,0.3,0.5, , , 
06-Jan-77,0,5.8,1,-0.8,1,-4.9,3,0,1025.3,9.4,0,13,0,240,0,19,3.2,0,2.4,0.4,0.5, , , 
07-Jan-77,0,7.7,0,2.6,0,0.2,3,0,1030.3,9.1,0,13,0,240,0,20,2.9,0,3.3,0.4,0.5, , , 
08-Jan-77,0,6.8,0,3,0,1.7,0,0.1,1023.7,12.3,0,20,0,250,0,29,0.1,0,4.125,0.2,0.3, , , 
09-Jan-77,0,8.1,0,0.2,0,2.7,0,3.8,1002.3,13.6,0,19,0,250,0,29,1.3,0,4.1,0.2,0.2, , , 
10-Jan-77,0,3.5,1,-2.5,1,-4,0,1,988.8,7.5,0,13,0,10,0,22,2,1,1.975,0.3,0.4, , , 
11-Jan-77,0,0.4,1,-3.6,1,-6.5,3,0,985.8,6.1,0,10,0,250,0,16,1.7,0,0.825,0.1,0.2, , , 
12-Jan-77,1,-1.6,1,-7.4,1,-6.1,3,0,986.5,3.9,0,9,0,260,0,12,0,0,0.675,0.1,0.2, , , 
13-Jan-77,0,2,1,-6.9,1,-9.2,0,9.2,978.4,14.2,0,23,0,70,0,45,0,0,0.3,0.4,0.6, , , 
14-Jan-77,0,3,1,-1.1,1,-0.7,0,0.7,983.3,17.3,0,23,0,330,0,36,0.1,17,0.55,0.5,0.7, , , 
15-Jan-77,0,2.2,1,-1.1,1,-0.7,2,0,999.3,11.1,0,17,0,290,0,28,0.5,9,0.75,0.3,0.5, , , 
16-Jan-77,0,1.9,1,-5,1,-3.8,3,0,1009.2,7,0,14,0,250,0,20,1.1,7,0.575,0.2,0.3, , , 
17-Jan-77,0,4.6,1,-5.2,1,-8.1,0,0.1,1007.1,9,0,25,0,120,0,38,0,5,0.175,0.4,0.6, , , 
18-Jan-77,0,6.4,0,2.4,0,1.6,0,2.5,997.1,13.7,0,26,0,150,0,40,0,1,1.575,0.6,0.9, , , 
19-Jan-77,0,7.8,0,0.7,1,-3.3,0,1.5,989.3,14.3,0,24,0,190,0,36,1.6,0,1.875,0.6,0.7, , , 
20-Jan-77,0,8.4,0,6.3,0,5.2,0,6,978.5,20.2,0,34,0,120,0,52,0,0,4.45,1,1.4, , , 
21-Jan-77,0,9.6,0,4.5,0,5,0,7.9,975.3,22.7,0,39,0,150,0,55,3.7,0,5.025,0.9,1.1, , , 
22-Jan-77,0,8.7,0,3.3,0,0.2,0,0.2,982.2,7.2,0,16,0,200,0,23,2.4,0,3.85,0.5,0.6, , , 
23-Jan-77,0,9.5,0,2.9,0,1,2,0,988.2,4.7,0,12,0,200,0,15,4.5,0,4.1,0.3,0.4, , , 
24-Jan-77,0,10.1,0,3,1,-2.3,2,0,984.7,12.5,0,25,0,170,0,38,0,0,4.425,0.7,0.9, , , 
25-Jan-77,0,8.9,0,4,0,1.4,0,11.1,968.8,13.6,0,27,0,260,0,39,0,0,4.8,0.8,1, , , 
26-Jan-77,0,8.4,0,2.1,0,2.5,3,0,975.8,8.7,0,18,0,240,0,25,2.1,0,4.35,0.6,0.7, , , 
27-Jan-77,0,7.1,0,3.3,1,-3.4,0,11.8,982.2,14,0,23,0,70,0,36,0,0,4.225,0.5,0.7, , , 
28-Jan-77,0,4.9,0,0.9,0,2.4,0,0.9,991.9,11,0,17,0,60,0,26,0.2,0,3.875,0.5,0.7, , , 
29-Jan-77,0,3.2,1,-5.6,1,-9,0,0.2,999.4,3.5,0,15,0,210,0,20,6.8,0,2.05,0.1,0.3, , , 
30-Jan-77,0,5.3,0,0.4,1,-8.1,0,0.1,997,21.1,0,28,0,200,0,39,0,0,1.275,0.9,1.4, , , 
31-Jan-77,0,4.9,1,-0.5,0,0.2,0,4.9,998.1,7,0,20,0,210,0,28,0.9,1,2.45,0.3,0.5, , , 
01-Feb-77,0,7.1,1,-0.9,1,-3.3,0,0.2,994.4,14.6,0,28,0,190,0,40,1.8,0,1.7,0.5,0.8, , , 
02-Feb-77,0,9.5,0,2.8,1,-3.1,0,4.5,981.8,17.4,0,35,0,180,0,47,0.7,0,4.075,0.6,0.9, , , 
03-Feb-77,0,10.4,0,3.7,0,3.4,0,8.1,981,19.5,0,31,0,200,0,46,2.8,0,4.95,0.7,1.1, , , 
04-Feb-77,0,10.1,0,2.9,0,0.4,0,0.6,988.1,13.8,0,22,0,130,0,35,0.4,0,3.975,0.9,1.2, , , 
05-Feb-77,0,8.4,0,4,0,3.5,0,6.6,988.5,17,0,25,0,210,0,37,3.4,0,4.55,0.7,1, , , 
06-Feb-77,0,10.5,0,3.7,0,0.7,0,2.7,988.8,15,0,30,0,260,0,42,0,0,4.875,0.6,0.9, , , 
07-Feb-77,0,8.3,0,4.6,0,3.8,0,3.2,986.4,19.6,0,27,0,210,0,37,1.9,0,5.4,0.6,1, , , 
08-Feb-77,0,9.5,0,4.7,0,2.3,0,0.8,992.1,7,0,21,0,230,0,27,2.6,0,5.475,0.5,0.7, , , 
09-Feb-77,0,14,0,7.7,0,5.6,0,2,983.2,4.6,0,16,0,180,0,24,2.3,0,7.125,0.6,0.8, , , 
10-Feb-77,0,9,0,6,0,3.9,0,15.3,970.1,11.9,0,20,0,260,0,31,0,0,6.85,0.5,0.7, , , 
11-Feb-77,0,9.3,0,4.2,0,3.7,0,0.1,974.4,9.6,0,18,0,250,0,26,1.7,0,5.975,0.6,0.9, , , 
12-Feb-77,0,8,0,3.2,1,-0.3,0,1.5,981,2.9,0,12,0,180,0,15,0.9,0,5.575,0.5,0.7, , , 
13-Feb-77,0,9.1,0,3.2,1,-0.5,0,2,986.4,8.4,0,15,0,190,0,22,3.7,0,4.8,0.8,1.1, , , 
14-Feb-77,0,7.1,0,1.7,0,3.4,0,1.3,992.5,7.7,0,12,0,260,0,15,0,0,5.05,0.4,0.6, , , 
15-Feb-77,0,7.1,0,0.7,1,-2.3,0,4.7,990.5,12,0,23,0,140,0,34,0.6,0,3.825,0.8,1.1, , , 
16-Feb-77,0,8.6,0,1.1,1,-1.9,3,0,989.2,8.5,0,15,0,220,0,19,3.7,0,3.45,0.9,1.1, , , 
17-Feb-77,0,10.9,0,2.3,1,-2,0,12.6,981.6,12.7,0,27,0,260,0,35,0.6,0,4.325,0.9,1.2, , , 
18-Feb-77,0,6.6,0,1.9,0,2.1,0,0,979.2,15.4,0,32,0,240,0,43,1.2,0,4.7,0.7,1.1, , , 
19-Feb-77,0,9.8,0,1.7,0,0.2,0,0.1,982.6,14.1,0,24,0,250,0,32,3.8,0,4.075,1.1,1.5, , , 
20-Feb-77,0,8.2,0,3,0,0.2,0,9.3,975.2,9.8,0,22,0,100,0,32,0.6,0,4.625,0.6,0.8, , , 
21-Feb-77,0,10.4,0,3.2,0,0.1,0,1.8,972.7,1.9,0,10,0,90,0,13,1.8,0,5.45,0.5,0.8, , , 
22-Feb-77,0,7.6,0,4.5,0,1.7,0,2.4,981.5,8.6,0,17,0,40,0,26,0,0,5.625,0.5,0.7, , , 
23-Feb-77,0,6.4,0,2.4,0,3.3,0,11.3,991.8,15.8,0,20,0,40,0,34,0,0,5.05,0.5,0.9, , , 
24-Feb-77,0,4.5,0,2.8,0,2.1,0,17.5,995.5,13.8,0,18,0,70,0,28,0,0,4.1,0.5,0.7, , , 
25-Feb-77,0,5.7,0,3,0,3.5,2,0,1002.8,9.2,0,16,0,80,0,21,0.1,0,4.425,0.7,0.9, , , 
26-Feb-77,0,5.9,0,2.7,0,1.5,0,0,1010.8,7.5,0,13,0,90,0,17,5.9,0,4.25,0.9,1.3, , , 
27-Feb-77,0,5.6,0,2,1,-2.1,3,0,1011.2,17.2,0,28,0,100,0,43,6.4,0,3.5,1.4,2.1, , , 
28-Feb-77,0,8.8,0,2.9,0,1.7,0,2.1,1014.1,14,0,20,0,110,0,32,1.1,0,3.625,1.1,1.5, , , 
01-Mar-77,0,13.9,0,7.8,0,3.5,0,3.7,1010.1,9.5,0,20,0,180,0,28,0.1,0,6.875,0.9,1.2, , , 
02-Mar-77,0,15.9,0,7,0,2.9,0,2.3,1003.5,18.1,0,32,0,210,0,46,0.4,0,7.425,1.6,2.2, , , 
03-Mar-77,0,11.1,0,6.3,0,5,2,0,1002.7,18.2,0,27,0,240,0,39,1.2,0,7.375,0.9,1.5, , , 
04-Mar-77,0,10.6,0,4.2,0,3,2,0,1007.2,18.3,0,29,0,260,0,41,7.9,0,6.825,0.9,1.6, , , 
05-Mar-77,0,12.2,0,4,0,3.9,0,0,1012.2,12.2,0,27,0,210,0,37,2.9,0,6.95,1.3,1.8, , , 
06-Mar-77,0,12.3,0,1.7,1,-0.7,0,0,1006,4.1,0,19,0,170,0,27,0.9,0,6.35,0.9,1.3, , , 
07-Mar-77,0,12.5,0,6.4,0,1.5,0,1.3,1000.3,15.3,0,32,0,170,0,44,2.2,0,7.1,1.3,1.8, , , 
08-Mar-77,0,12.1,0,6.7,0,4.1,2,0,1003.2,21.2,0,31,0,190,0,45,0.9,0,6.975,1.5,2.3, , , 
09-Mar-77,0,13.5,0,4.7,0,7.6,0,5.9,992.8,18.8,0,30,0,180,0,48,1.5,0,7.9,1.2,1.8, , , 
10-Mar-77,0,11.3,0,4.2,0,1.7,0,1.6,984.8,25.6,0,36,0,160,0,53,1.8,0,6.825,1.2,1.9, , , 
11-Mar-77,0,9.5,0,3.5,0,4.7,0,1.4,980.1,17.1,0,32,0,190,0,45,1.7,0,6.75,1.3,1.9, , , 
12-Mar-77,0,10.4,0,2.7,1,-0.2,0,0.5,989.8,11.2,0,16,0,190,0,24,7.7,0,5.575,1.4,2, , , 
13-Mar-77,0,10.6,0,4.9,0,0.6,0,0.8,985.3,10.6,0,18,0,150,0,27,0.2,0,6.525,0.9,1.3, , , 
14-Mar-77,0,9.1,0,2.1,0,2.2,0,3.1,989.3,18,0,29,0,240,0,45,7.1,0,5.95,1.3,2.2, , , 
15-Mar-77,0,11.5,0,5.9,0,0.5,0,2.1,990,22.5,0,41,0,160,0,60,0.8,0,6.425,1.1,1.7, , , 
16-Mar-77,0,11.6,0,4.3,0,2.3,0,3.6,986.7,20.3,0,32,0,200,0,49,8,0,6.4,2,3.3, , , 
17-Mar-77,0,10.4,0,6,0,3.7,0,4.9,985,25,0,34,0,200,0,49,1,0,6.85,1.4,2.3, , , 
18-Mar-77,0,11.6,0,5.8,0,3.7,0,6.1,987.1,17.6,0,24,0,260,0,40,3.2,0,6.55,1.6,2.5, , , 
19-Mar-77,0,9.6,0,4.9,0,4.3,0,7.7,993.2,8.1,0,20,0,250,0,29,0.5,0,6.975,0.8,1.2, , , 
20-Mar-77,0,8.3,0,5.5,0,4.4,2,0,1004.6,13.3,0,19,0,40,0,31,0.8,0,6.625,1.1,1.6, , , 
21-Mar-77,0,6.5,0,4.2,0,2.2,0,0.1,1011.2,14,0,17,0,40,0,28,0.2,0,5.675,1.1,1.6, , , 
22-Mar-77,0,8,0,4.2,0,3.5,0,0.9,1008.4,10.7,0,15,0,50,0,25,0.9,0,6.025,1.3,1.8, , , 
23-Mar-77,0,9.1,0,3.7,0,3.6,0,1.5,1006.7,8.5,0,15,0,100,0,21,1.8,0,6.3,1,1.6, , , 
24-Mar-77,0,11.1,0,3.6,1,-1,2,0,1010.1,3.5,0,12,0,120,0,16,2.9,0,6.675,1.1,1.6, , , 
25-Mar-77,0,9.3,0,5.6,1,-1,0,2.6,1010.2,8.8,0,18,0,130,0,28,0.1,0,6.325,1,1.3, , , 
26-Mar-77,0,9.6,0,6.1,0,6.6,0,4.2,1003.9,9.4,0,16,0,120,0,30,0,0,7.05,1,1.4, , , 
27-Mar-77,0,6.6,0,0.6,0,3.7,2,0,1006.2,15.2,0,23,0,40,0,35,2.3,0,6.025,1,1.7, , , 
28-Mar-77,0,6.6,1,-1.9,1,-5.7,3,0,1018.2,6.5,0,13,0,20,0,22,7.9,0,4.325,1.6,2.4, , , 
29-Mar-77,0,6.8,1,-2.6,1,-5.3,3,0,1020,7.1,0,12,0,230,0,17,0,0,4.3,1.2,1.8, , , 
30-Mar-77,0,9.6,0,3,0,1.7,0,0.5,1005,21.8,0,41,0,190,0,59,0.5,0,5.025,1.9,3, , , 
31-Mar-77,0,15.3,0,7.5,0,4.7,0,4.2,985.4,26.8,0,43,0,180,0,63,3.7,0,7.525,2.3,3.7, , , 
01-Apr-77,0,9.2,0,2.5,0,4.9,0,1.1,983.3,24.7,0,34,0,260,0,47,5.5,0,6.775,1.4,2.8, , , 
02-Apr-77,0,9.1,1,-1,1,-0.6,0,0.1,992.4,13.7,0,22,0,250,0,31,7.3,0,5.25,1.6,2.6, , , 
03-Apr-77,0,7.8,1,-1.2,1,-4,0,4.6,999.8,12.3,0,20,0,10,0,31,0.1,0,4.075,1.1,1.7, , , 
04-Apr-77,0,9.4,1,-1.3,1,-4.4,2,0,1009.3,7,0,14,0,300,0,22,2.5,0,4.675,1.2,1.8, , , 
05-Apr-77,0,9.8,0,2.7,0,0.2,2,0,1012.2,10,0,15,0,300,0,23,1.7,0,6.05,1.2,1.8, , , 
06-Apr-77,0,8.8,0,1.7,0,3.7,0,0.2,1008.8,13.2,0,20,0,330,0,32,5.4,0,6.45,1.6,2.6, , , 
07-Apr-77,0,7.1,1,-2.8,1,-5,0,0.4,1009.6,10.1,0,20,0,340,0,34,9.5,0,4.8,1.6,2.6, , , 
08-Apr-77,0,6.4,1,-3.3,1,-6.3,0,2,1006,9.1,0,20,0,190,0,26,0.2,0,4.1,0.8,1.3, , , 
09-Apr-77,0,10.4,0,2,1,-0.2,0,2.5,1005,5.8,0,12,0,290,0,19,8.1,0,6.875,1.7,2.5, , , 
10-Apr-77,0,10.7,0,3.8,0,4.2,2,0,1008.3,11.8,0,19,0,310,0,30,2.9,0,7.2,1.8,2.6, , , 
11-Apr-77,0,11,0,4.2,0,2,0,1.7,1009,13.3,0,20,0,260,0,30,0.1,0,7.375,1,1.8, , , 
12-Apr-77,0,13.9,0,9.4,0,8.9,0,0.2,1005.9,21.6,0,28,0,250,0,43,1.2,0,9.075,1.2,2.2, , , 
13-Apr-77,0,10.6,0,3.6,0,3.6,0,3.2,1007.4,16.6,0,25,0,290,0,41,9,0,8.425,1.4,2.8, , , 
14-Apr-77,0,11.4,0,0.6,0,1.2,2,0,1011.5,12.6,0,19,0,310,0,32,10.6,0,7.325,2.2,3.5, , , 
15-Apr-77,0,11.2,1,-1.1,1,-3.9,3,0,1012,5.1,0,15,0,190,0,20,7.8,0,7.425,1.8,2.6, , , 
16-Apr-77,0,10.6,0,3.2,0,0.8,0,0,1005.7,10,0,21,0,210,0,30,1.5,0,7.675,1.8,2.6, , , 
17-Apr-77,0,9.2,1,-0.3,0,2,0,0.1,1008.3,5.1,0,13,0,30,0,20,1.7,0,7.875,1,1.5, , , 
18-Apr-77,0,8.6,1,-0.3,1,-5.1,0,5.8,1011.8,4,0,12,0,110,0,17,0,0,6.15,0.7,1, , , 
19-Apr-77,0,13,0,7,0,5.5,0,2,1011.9,8.7,0,19,0,200,0,26,0.1,0,8.625,1.1,1.6, , , 
20-Apr-77,0,15.5,0,10.1,0,9.6,0,1.6,1011.1,16.4,0,22,0,210,0,30,0.2,0,10.325,1.4,2.3, , , 
21-Apr-77,0,16.1,0,10.4,0,10.5,0,3.8,1003.6,21.2,0,28,0,210,0,39,2.3,0,10.9,1.9,3, , , 
22-Apr-77,0,13.4,0,6.7,0,9,0,0.3,995.2,22.8,0,31,0,240,0,46,2.6,0,10.35,1.6,2.9, , , 
23-Apr-77,0,10,0,4,0,3.4,0,4.6,989.2,19.6,0,26,0,250,0,49,6.6,0,8.35,1.9,3.4, , , 
24-Apr-77,0,13.2,0,3.3,0,1.2,0,0.4,994.2,13.3,0,21,0,180,0,32,9,0,8.7,2.3,3.8, , , 
25-Apr-77,0,14.4,0,6.8,0,6.1,0,0.4,994.6,18.3,0,30,0,240,0,39,4.2,0,10.3,1.8,3.1, , , 
26-Apr-77,0,11.8,0,3.6,0,3.9,0,1.1,996.2,15.5,0,25,0,260,0,36,9.9,0,9.3,2.3,4, , , 
27-Apr-77,0,11.5,0,2.4,0,0.8,0,11.1,995.2,21.5,0,33,0,190,0,47,6.8,0,8.125,1.9,3.6, , , 
28-Apr-77,0,9.9,0,1.5,0,0.7,0,6.3,990,15.2,0,23,0,280,0,38,4.5,0,7.8,1.4,2.6, , , 
29-Apr-77,0,11.9,0,3.5,0,3.1,0,1.7,993.6,14.4,0,20,0,220,0,33,7.1,0,8.45,2.1,3.5, , , 
30-Apr-77,0,10.8,0,2.3,0,0.6,0,0.1,999.7,10.5,0,16,0,240,0,26,7.4,0,7.9,2.1,3.3, , , 
01-May-77,0,10.7,0,1.8,0,0.2,0,2.7,1003.3,4,0,13,0,130,0,18,7,0,8.75,1.8,2.5, , , 
02-May-77,0,9.1,0,1.7,1,-2.6,0,2.7,1004.8,5.1,0,12,0,30,0,20,0.5,0,8.25,1,1.5, , , 
03-May-77,0,9.8,0,1.2,1,-2.3,2,0,1001.3,7.5,0,16,0,330,0,24,0,0,7.8,1.3,1.9, , , 
04-May-77,0,13,0,2.7,0,0,3,0,1002.5,8.1,0,15,0,240,0,20,8.4,0,8.525,2.3,3.4, , , 
05-May-77,0,12.8,0,1.7,1,-0.8,2,0,1004.2,6.3,0,11,0,250,0,18,9.1,0,9.575,2.4,3.5, , , 
06-May-77,0,12.2,0,5.1,0,2.7,0,1,1005.8,9.8,0,18,0,210,0,25,7.1,0,9.95,2.1,3.3, , , 
07-May-77,0,13.9,0,4.6,0,2.6,0,0.3,1005.5,17.2,0,25,0,260,0,37,1.7,0,9.35,2,3.3, , , 
08-May-77,0,12.5,0,6.9,0,6.9,0,0.6,1003.2,8.9,0,17,0,280,0,28,0.9,0,9.95,1.7,2.5, , , 
09-May-77,0,14.1,0,9.3,0,7.3,0,1.3,1000,5.1,0,11,0,290,0,17,0.1,0,10.825,1.8,2.4, , , 
10-May-77,0,17.2,0,6.2,0,4,0,0,998,6.9,0,12,0,200,0,19,11,0,12.375,3.2,4.6, , , 
11-May-77,0,15,0,6.7,0,8.3,0,0.7,989.4,18,0,32,0,260,0,44,9.1,0,12,2.7,4.8, , , 
12-May-77,0,12.5,0,3.1,0,0.7,0,5,986.8,10.2,0,19,0,330,0,29,3.2,0,10.875,1.7,2.6, , , 
13-May-77,0,11.1,0,1.2,1,-1.1,0,0.5,994.2,7.5,0,14,0,260,0,21,8.4,0,9.775,2.1,3.2, , , 
14-May-77,0,12,1,-1,1,-4.7,3,0,995.8,5,0,13,0,80,0,21,9.3,0,10.3,2.3,3.4, , , 
15-May-77,0,11.6,0,3.4,1,-0.3,3,0,998.7,7.1,0,13,0,70,0,19,6,0,10.45,2,3, , , 
16-May-77,0,12.3,0,1.7,1,-2,3,0,1008.8,6.2,0,14,0,60,0,23,7.5,0,10.5,2.2,3.3, , , 
17-May-77,0,12.3,0,1.1,1,-2.7,3,0,1017.3,5.7,0,13,0,80,0,19,13.8,0,11,2.7,4, , , 
18-May-77,0,13.1,0,1.7,1,-2.8,3,0,1020.3,6.7,0,12,0,80,0,17,10,0,10.975,2.7,4, , , 
19-May-77,0,17.4,0,4.5,0,2.4,2,0,1016.5,2,0,6,0,250,0,19,0.5,0,11.9,2.1,2.9, , , 
20-May-77,0,16.1,0,6.2,0,7,2,0,1015.6,7.8,0,15,0,60,0,23,11.5,0,13.075,3.4,5, , , 
21-May-77,0,17.6,0,3.9,0,0.2,3,0,1020,8.6,0,17,0,70,0,24,14.8,0,12.825,3.7,5.5, , , 
22-May-77,0,17.6,0,4.1,1,-0.7,3,0,1021.8,6.5,0,14,0,70,0,21,15.1,0,13.125,3.8,5.4, , , 
23-May-77,0,18,0,6.7,0,0.7,3,0,1018.2,6.8,0,15,0,60,0,22,4.9,0,13.375,2.9,4.1, , , 
24-May-77,0,14.1,0,7,0,8.6,0,0,1013.6,9.7,0,19,0,80,0,27,10.6,0,13.625,2.5,4, , , 
25-May-77,0,16.1,0,4.7,0,1.1,3,0,1009.6,7.9,0,15,0,70,0,21,12.5,0,13.95,2.9,4.5, , , 
26-May-77,0,16.9,0,10,0,7.7,2,0,1009.3,9.8,0,16,0,90,0,23,3.9,0,14.125,2.6,3.8, , , 
27-May-77,0,19.3,0,9.5,0,7.3,3,0,1011.8,9.2,0,16,0,90,0,21,13.7,0,15.1,4,5.9, , , 
28-May-77,0,18.1,0,9.7,0,6.3,3,0,1012.1,4.6,0,11,0,260,0,14,4.4,0,14.875,2.7,3.7, , , 
29-May-77,0,17.9,0,10.3,0,9.2,3,0,1011.8,7.6,0,15,0,80,0,21,10.7,0,15.925,3.2,4.6, , , 
30-May-77,0,13.1,0,6.9,0,8,0,0,1015,11.5,0,16,0,80,0,23,10.7,0,14.7,2.9,4.8, , , 
31-May-77,0,14.5,0,3.1,0,0.4,3,0,1018.5,6.9,0,13,0,90,0,20,14.1,0,14.25,3.1,4.8, , , 
01-Jun-77,0,19.1,0,2.4,1,-1.9,3,0,1020.7,3.1,0,10,0,100,0,18,15.2,0,15.425,3.8,5.1, , , 
02-Jun-77,0,21.3,0,6.6,0,2.2,0,0,1021.7,5,0,11,0,60,0,17,15.2,0,16.425,4.3,5.9, , , 
03-Jun-77,0,22.2,0,4.8,0,2.2,3,0,1019.5,5.3,0,12,0,310,0,20,14.6,0,16.875,4.4,6, , , 
04-Jun-77,0,19.2,0,7.6,0,5.1,0,1.4,1010,12,0,23,0,250,0,35,5.7,0,15.9,3,4.5, , , 
05-Jun-77,0,16.4,0,9.7,0,10.4,0,1.4,998,12.8,0,21,0,250,0,36,4.1,0,15,2.7,4.1, , , 
06-Jun-77,0,15.1,0,6.4,0,9,0,1.8,986.6,15.9,0,24,0,250,0,36,6.7,0,14.25,2.6,4.5, , , 
07-Jun-77,0,12.6,0,4.8,0,3.7,0,1.9,987.6,11.2,0,19,0,270,0,32,7.5,0,12.575,2.2,3.6, , , 
08-Jun-77,0,14.6,0,3.7,0,2.7,0,8.6,995.3,7,0,14,0,230,0,22,8.5,0,12.75,2.5,3.7, , , 
09-Jun-77,0,14.5,0,4.3,0,1.5,2,0,999.2,5.2,0,13,0,70,0,19,8.5,0,12.95,2.6,3.7, , , 
10-Jun-77,0,12.2,0,7.4,0,3,0,1,1000.4,11.3,0,20,0,40,0,31,0.1,0,12.375,1.8,2.7, , , 
11-Jun-77,0,8.2,0,5.3,0,5.2,0,11.1,999.8,11.5,0,18,0,10,0,28,0,0,10.775,0.8,1.2, , , 
12-Jun-77,0,12.8,0,6.9,0,6.8,0,7.8,1000.4,10.4,0,21,0,200,0,30,0.6,0,11.025,1.3,2, , , 
